reward,reward_accumulate
-90.1931931931932,-90.1931931931932
-33.250625312656325,-78.32466233116558
-8.860620206735579,-61.068356118706234
-7.655163790947737,-53.452613153288326
-5.315663132626526,-48.075615123024605
-3.301550258376396,-43.36322720453409
-3.176168024003429,-40.34376339477068
-2.3371671458932366,-37.637329666208274
-2.7733081453494832,-36.228247583064785
-1.5969596959695969,-34.2020202020202
-3.462769342667515,-34.555232293844895
-3.1405117093091093,-34.815901325110424
-2.7357489037618277,-34.873297945995844
-1.3210229302093006,-33.70319308522037
-1.2127475165011001,-32.66891126075072
-1.6987936746046628,-32.32577036064754
-1.491911288899347,-31.91605388552268
-1.274348574920829,-31.417189843880216
-1.1115848202536975,-30.875151323753883
-1.1620581029051453,-30.493374668733438
-1.3664460212391065,-30.407686080289537
-0.8314468839492705,-29.856902586481205
-1.5506326362015739,-30.10935258054698
-0.9936247343639318,-29.84836868202842
-1.002360094403776,-29.656746269850792
-0.9560367706450248,-29.472095080580022
-1.107670654468684,-29.48816622837883
-0.7759205685917354,-29.210900389299617
-0.581985585709852,-28.785578813062518
-0.7140904696823227,-28.540118003933465
-0.8441885222103939,-28.463627858963193
-0.6000187505859558,-28.1741304415763
-0.7899633322221885,-28.11030637292039
-0.43995411629753817,-27.723462454778083
-1.0795737021057745,-28.010914597559932
-0.7521875607655768,-27.98499958332176
-0.4424984459039433,-27.671126246655316
-0.43882733756151476,-27.381746888076
-0.7046847355060386,-27.38431754660376
-0.5835395884897122,-27.28323208080202
-0.2835435010610015,-26.90131466621137
-0.41146217767089693,-26.672254101288125
-0.5122909835112445,-26.564245680132096
-0.5809904770562967,-26.54148957930862
-0.2920064890330896,-26.24367208160181
-0.36470358051261986,-26.03784864888367
-0.20866401412796018,-25.692504095831826
-0.29479780828767266,-25.452030250630223
-0.25373987224229066,-25.186330333272107
-0.3981479629592592,-25.080741614832295
-0.27943685170297455,-24.8683895762662
-0.31679455374141813,-24.706936671859076
-0.32225136323326853,-24.56301062284194
-0.5089353506546418,-24.6170669827219
-0.3509336533391516,-24.52040946199022
-0.3590956981374667,-24.44163288630154
-0.28191722661801083,-24.29474201301777
-0.2004344902498319,-24.076294418869292
-0.274072441905795,-23.94228715740945
-0.32673877897964965,-23.869981166352773
-0.2617747831931671,-23.740438367842096
-0.2184551363731673,-23.57597703188761
-0.27751234146573756,-23.479261575580566
-0.3394584290379537,-23.45185081016891
-0.28606593947599196,-23.377113494053756
-0.1945029470143487,-23.217412385036138
-0.32124360065075597,-23.192122270481647
-0.32246062442094736,-23.17351725760673
-0.2577718517659676,-23.095436165741532
-0.1934884784068344,-22.958985128358975
-0.23059479710981845,-22.86620938323075
-0.2568507895942999,-22.805469520410007
-0.2298113672790038,-22.72287291606734
-0.1925836835632914,-22.608386599818918
-0.20348271310284138,-22.510420138935185
-0.15296253898077605,-22.36718904196108
-0.13785893323289913,-22.214561228067897
-0.22155412248874987,-22.151309632174772
-0.24559804554488032,-22.11650780389625
-0.2766159576994712,-22.11666395829948
-0.14975493524611416,-21.99337028852208
-0.17379480237563874,-21.898949987194968
-0.11815805009698913,-21.75326208749503
-0.1612400147620805,-21.655531613471588
-0.0904245932305086,-21.491182249202932
-0.08937313224572378,-21.330655007616368
-0.19282980264140967,-21.278302049448843
-0.1493198786349845,-21.185820293412426
-0.1941707210193373,-21.141945415117025
-0.14936832631473684,-21.05640062667363
-0.1599358234705876,-20.98494488950428
-0.14282763943086338,-20.89967282253068
-0.0956784481553565,-20.770621189475154
-0.17846998372323108,-20.728124767284758
-0.12981189275676586,-20.639743576248172
-0.14108480296669756,-20.565828810716777
-0.1490015360983103,-20.502809307312447
-0.1835528933968714,-20.477147725997202
-0.15313285992787806,-20.423438620592126
-0.2031120311203112,-20.42231422314223
