reward,reward_accumulate
-25.613828828828883,-25.613828828828883
-12.911457728864477,-25.711965482741345
-8.621763587862635,-25.760216072023976
-6.4730372593148395,-25.791588897224276
-5.172159431886389,-25.804398679735943
-4.309531588598115,-25.81248024670769
-3.6924756393770624,-25.81693184740669
-3.227719339917498,-25.81713126640822
-2.867963884876104,-25.81620624513825
-2.5866986698669914,-25.821026102610134
-2.3526782434766846,-25.826124920447157
-2.1533216101341845,-25.827090090840784
-1.9922224017232146,-25.83246042003212
-1.8464543895992631,-25.833607257661086
-1.7208764584305678,-25.832128408560454
-1.6151814488405576,-25.832700918807326
-1.5193043120183611,-25.832345196776146
-1.4376749819434447,-25.834810156119676
-1.3616173482814915,-25.836629085741283
-1.2929241962098137,-25.83765723286153
-1.231547597504646,-25.83878160864794
-1.1742621937360822,-25.83850034092445
-1.1252834036262482,-25.84032184007991
-1.0766166923621865,-25.840213592232896
-1.0342854514180593,-25.840849153966033
-0.9941696603715567,-25.841101773145017
-0.9586125782436403,-25.84260105929841
-0.9207911353976954,-25.840409193185412
-0.8923805303631188,-25.84171040380691
-0.8623179105970213,-25.84260925364163
-0.8338920610342284,-25.842841865866475
-0.8073809806556481,-25.842608800274867
-0.7834097093851342,-25.84288542077019
-0.7597481396511685,-25.84252633900984
-0.7382847224206425,-25.84243206948754
-0.7177234923192345,-25.84229028584113
-0.6990730290007854,-25.842904159571738
-0.678109397615728,-25.84091923471657
-0.6623978819969765,-25.840712454165406
-0.6462267806695192,-25.8409052726317
-0.6289371448084112,-25.839561062464874
-0.614970118336153,-25.83928888783065
-0.6014465685248508,-25.839807786227624
-0.5881789586126979,-25.840705038751043
-0.5733649858885771,-25.839819373764065
-0.5627210374138588,-25.84079299550015
-0.5501775356922514,-25.841154726696686
-0.5384319464988869,-25.84121806704349
-0.5279689993673353,-25.841804506214814
-0.5172006040120827,-25.842158683174066
-0.5066958567815071,-25.84213561050266
-0.49774976441854757,-25.842911671378886
-0.4873274778769424,-25.842627842035377
-0.4788897386988657,-25.842941535955045
-0.4703431880579655,-25.843404516446444
-0.4612823800425021,-25.84318928909519
-0.45299124546044855,-25.842783294444597
-0.44543742133485204,-25.842647804273373
-0.4380820013898558,-25.842711401889122
-0.430363506058436,-25.842355872598873
-0.4233404154166469,-25.842044164659494
-0.4169182567460785,-25.842148534654953
-0.4104951189701431,-25.842444308641
-0.4043658025906663,-25.843015609620107
-0.3969501684641317,-25.84237480576746
-0.3918331035318726,-25.84265084319583
-0.3857191898386556,-25.842653069450026
-0.3802259739113827,-25.842834438743015
-0.3751257264598044,-25.84342090465208
-0.3695626651809321,-25.843786568380896
-0.36342159748728964,-25.843206045156943
-0.3585873831581006,-25.842855025765623
-0.3546834203208269,-25.843521883862802
-0.3497111852862886,-25.843991567455056
-0.3446532620434945,-25.844053680717238
-0.33967870629876795,-25.84367457466696
-0.3351210145586321,-25.843159092976766
-0.3308652675034308,-25.84269756022668
-0.3274690565703381,-25.84303972202335
-0.32319608995112514,-25.84319377742378
-0.31871018160718145,-25.842848245041665
-0.31500660983670586,-25.842694325542112
-0.3115253316305026,-25.84285814287072
-0.3078214740651684,-25.843022881226233
-0.3034717349615891,-25.842455475948245
-0.29975060175118395,-25.84170891522145
-0.29655819032402725,-25.841232554398594
-0.29365270059887133,-25.841231548087155
-0.2902298228069991,-25.841107192216842
-0.2875449171657474,-25.841525505840092
-0.2838906361608381,-25.841440213629852
-0.2804951140773277,-25.841047054860375
-0.2780742696158028,-25.84125761567429
-0.2753748976052942,-25.84172259279452
-0.2720355582690353,-25.84173715512893
-0.26909869894478156,-25.841648288003974
-0.2665149434530264,-25.84175173970956
-0.26367268033347363,-25.841730385004738
-0.26133393266598753,-25.84203410135535
-0.25871075710757196,-25.84232193322005
